Product,Page,Spec_Field,nome_modello1,codice_sku1,value1,nome_modello2,codice_sku2,value2,nome_modello3,codice_sku3,value3,nome_modello4,codice_sku4,value4,nome_modello5,codice_sku5,value5,nome_modello6,codice_sku6,value6,nome_modello7,codice_sku7,value7,nome_modello8,codice_sku8,value8,nome_modello9,codice_sku9,value9,nome_modello10,codice_sku10,value10,nome_modello11,codice_sku11,value11,nome_modello12,codice_sku12,value12,nome_modello13,codice_sku13,value13,nome_modello14,codice_sku14,value14,nome_modello15,codice_sku15,value15,nome_modello16,codice_sku16,value16,nome_modello17,codice_sku17,value17
B680H,176-179,Velocità di rotazione motore,B680H,104680,1.000 ÷ 6.000 rpm,Luci,,,Siepe,,,Piedino,,,Luci,,,Siepe,,,Piedino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B680H,176-179,Velocità max,B680H,104680,,Luci,,,Siepe,,,Piedino,,,Luci,,,Siepe,,,Piedino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B680H,176-179,Velocità max anta,B680H,104680,,Luci,,,Siepe,,,Piedino,,,Luci,,,Siepe,,,Piedino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B680H,176-179,Velocità max carrello,B680H,104680,,Luci,,,Siepe,,,Piedino,,,Luci,,,Siepe,,,Piedino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B680H,176-179,Velocità max stelo,B680H,104680,,Luci,,,Siepe,,,Piedino,,,Luci,,,Siepe,,,Piedino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B680H,176-179,"da 4,5 m a 5 m",B680H,104680,,Luci,,X,Siepe,,X,Piedino,,X,Luci,,,Siepe,,,Piedino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B680H,176-179,da 5 m a 7 m,B680H,104680,,Luci,,,Siepe,,,Piedino,,,Luci,,X,Siepe,,X,Piedino,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B680H,176-179,"da 7 m a 7,5 m",B680H,104680,,Luci,,,Siepe,,,Piedino,,,Luci,,X,Siepe,,X (senza piedino),Piedino,,X (senza siepe),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B680H,176-179,"da 7,5 m a 8 m",B680H,104680,,Luci,,,Siepe,,,Piedino,,,Luci,,X,Siepe,,X,Piedino,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B680H,176-179,"fino a 4,5 m",B680H,104680,,Luci,,X,Siepe,,X,Piedino,,X,Luci,,,Siepe,,,Piedino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,1,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,2,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,620 Rapida,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,620 Standard,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,620 Standard ARTICOLATA,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Altezza max serranda,RL200 REVERSIBILE,109950,6 m,RL200 EF,109951,6 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Altezza min architrave,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Angolo max apertura anta,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Apparecchiatura elettronica,RL200 REVERSIBILE,109950,Non compresa,RL200 EF,109951,Non compresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Arresti meccanici integrati in apertura e chiusura,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Capacità di sollevamento,RL200 REVERSIBILE,109950,170 Kg (*),RL200 EF,109951,170 Kg (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Condensatore di spunto,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Coppia max,RL200 REVERSIBILE,109950,170 Nm (*),RL200 EF,109951,170 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Corsa dello stelo,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Diametro albero serranda,RL200 REVERSIBILE,109950,60 mm e 48/42 mm (con accessorio cod. 391452),RL200 EF,109951,60 mm e 48/42 mm (con accessorio cod. 391452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Diametro scatole portamolle,RL200 REVERSIBILE,109950,200/220 mm,RL200 EF,109951,200/220 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Dimensione del pilastro a sezione quadrata,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Dimensione max porta (LxH),RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Dimensioni (LxPxH),RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Dimensioni colonna,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Dispositivo di sblocco,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Encoder,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Finecorsa,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Forza max di spinta,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Frequenza di utilizzo,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Grado di protezione,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Larghezza max anta,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Larghezza max serranda,RL200 REVERSIBILE,109950,4.5 m,RL200 EF,109951,4.5 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Luce di cortesia,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Lunghezza max anta,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Lunghezza max asta,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Modello,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Motore elettrico,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Peso,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Peso max anta,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Peso max anta cantilever,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Peso max porta,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Peso operatore,RL200 REVERSIBILE,109950,8 Kg,RL200 EF,109951,8 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Pignone,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Portata gruppo motore-pompa,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Potenza max,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Raffreddamento,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Rapporto di riduzione,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Regolazione della forza,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Regolazione velocità e controllo motore,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Rumorosità,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Spazio di fermata,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Staffe di fissaggio,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Temperatura ambiente di esercizio,RL200 REVERSIBILE,109950,-20°C ÷ + 55°C,RL200 EF,109951,-20°C ÷ + 55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Tempo di apertura,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Tempo di utilizzo continuo (ROT),RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Temporizzazione lampada di cortesia,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Tensione di alimentazione di rete,RL200 REVERSIBILE,109950,220-240V ~ 50/60Hz,RL200 EF,109951,220-240V ~ 50/60Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Termoprotezione,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Tipo di asta,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Tipo di materiale,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Tipo di motoriduttore,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Tipo di olio,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Tipo di rallentamento,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Tipo di trattamento,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Tipo di utilizzo,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Velocità angolare max,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Velocità dell'anta,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Velocità di rallentamento,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Velocità di rotazione motore,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Velocità max,RL200 REVERSIBILE,109950,10 rpm (*),RL200 EF,109951,10 rpm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Velocità max anta,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Velocità max carrello,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,Velocità max stelo,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,"da 4,5 m a 5 m",RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,da 5 m a 7 m,RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,"da 7 m a 7,5 m",RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,"da 7,5 m a 8 m",RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL200,240-241,"fino a 4,5 m",RL200 REVERSIBILE,109950,,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,1,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,2,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,620 Rapida,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,620 Standard,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,620 Standard ARTICOLATA,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Altezza max serranda,RH200B / RH200B EF,,6 m,Model_2,,6 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Altezza min architrave,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Angolo max apertura anta,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Apparecchiatura elettronica,RH200B / RH200B EF,,Non compresa,Model_2,,Non compresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Arresti meccanici integrati in apertura e chiusura,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Capacità di sollevamento,RH200B / RH200B EF,,280 Kg (*),Model_2,,280 Kg (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Condensatore di spunto,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Coppia max,RH200B / RH200B EF,,280 Nm (*),Model_2,,280 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Corsa dello stelo,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Diametro albero serranda,RH200B / RH200B EF,,60 mm e 48/42 mm (aggiungere accessorio 391452),Model_2,,60 mm e 48/42 mm (aggiungere accessorio 391452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Diametro scatole portamolle,RH200B / RH200B EF,,200/220 mm,Model_2,,200/220 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Dimensione del pilastro a sezione quadrata,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Dimensione max porta (LxH),RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Dimensioni (LxPxH),RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Dimensioni colonna,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Dispositivo di sblocco,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Encoder,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Finecorsa,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Forza max di spinta,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Frequenza di utilizzo,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Grado di protezione,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Larghezza max anta,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Larghezza max serranda,RH200B / RH200B EF,,4.5 m,Model_2,,4.5 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Luce di cortesia,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Lunghezza max anta,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Lunghezza max asta,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Modello,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Motore elettrico,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Peso,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Peso max anta,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Peso max anta cantilever,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Peso max porta,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Peso operatore,RH200B / RH200B EF,,12.5 Kg,Model_2,,12.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Pignone,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Portata gruppo motore-pompa,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Potenza max,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Raffreddamento,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Rapporto di riduzione,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Regolazione della forza,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Regolazione velocità e controllo motore,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Rumorosità,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Spazio di fermata,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Staffe di fissaggio,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Temperatura ambiente di esercizio,RH200B / RH200B EF,,-20°C ÷ + 55°C,Model_2,,-20°C ÷ + 55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Tempo di apertura,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Tempo di utilizzo continuo (ROT),RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Temporizzazione lampada di cortesia,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Tensione di alimentazione di rete,RH200B / RH200B EF,,220-240V ~ 50/60Hz,Model_2,,220-240V ~ 50/60Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Termoprotezione,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Tipo di asta,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Tipo di materiale,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Tipo di motoriduttore,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Tipo di olio,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Tipo di rallentamento,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Tipo di trattamento,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Tipo di utilizzo,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Velocità angolare max,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Velocità dell'anta,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Velocità di rallentamento,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH200B,242-243,Velocità di rotazione motore,RH200B / RH200B EF,,,Model_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
